temp,press,h2_production
684.2105263157895,17.63157894736842,2.6932085
684.2105263157895,18.684210526315788,2.712609
684.2105263157895,19.736842105263158,2.7314162
684.2105263157895,20.789473684210527,2.7496798
684.2105263157895,21.842105263157894,2.7674433
684.2105263157895,22.894736842105264,2.7847449
684.2105263157895,23.94736842105263,2.801619
684.2105263157895,25.0,2.8180962
705.2631578947369,5.0,2.4633225
705.2631578947369,6.052631578947368,2.4992866
705.2631578947369,7.105263157894736,2.5325171
705.2631578947369,8.157894736842106,2.5634707
705.2631578947369,9.210526315789473,2.5924981
705.2631578947369,10.263157894736842,2.6198748
705.2631578947369,11.31578947368421,2.6458213
705.2631578947369,12.368421052631579,2.6705164
705.2631578947369,13.421052631578947,2.6941077
705.2631578947369,14.473684210526315,2.7167176
705.2631578947369,15.526315789473683,2.7384499
705.2631578947369,16.57894736842105,2.7593921
705.2631578947369,17.63157894736842,2.7796195
705.2631578947369,18.684210526315788,2.7991973
705.2631578947369,19.736842105263158,2.8181818
705.2631578947369,20.789473684210527,2.8366227
705.2631578947369,21.842105263157894,2.8545635
705.2631578947369,22.894736842105264,2.8720423
705.2631578947369,23.94736842105263,2.8890938
705.2631578947369,25.0,2.9057482
726.3157894736842,5.0,2.5423996
726.3157894736842,6.052631578947368,2.578541
726.3157894736842,7.105263157894736,2.6119488
726.3157894736842,8.157894736842106,2.6430797
726.3157894736842,9.210526315789473,2.6722843
726.3157894736842,10.263157894736842,2.6998383
726.3157894736842,11.31578947368421,2.7259621
726.3157894736842,12.368421052631579,2.7508345
726.3157894736842,13.421052631578947,2.7746031
726.3157894736842,14.473684210526315,2.7973903
726.3157894736842,15.526315789473683,2.8192999
726.3157894736842,16.57894736842105,2.8404193
726.3157894736842,17.63157894736842,2.8608241
726.3157894736842,18.684210526315788,2.8805791
726.3157894736842,19.736842105263158,2.8997409
726.3157894736842,20.789473684210527,2.9183591
726.3157894736842,21.842105263157894,2.9364771
726.3157894736842,22.894736842105264,2.9541333
726.3157894736842,23.94736842105263,2.971362
726.3157894736842,25.0,2.9881938
747.3684210526316,5.0,2.6124938
747.3684210526316,6.052631578947368,2.6488125
747.3684210526316,7.105263157894736,2.6823976
747.3684210526316,8.157894736842106,2.7137057
747.3684210526316,9.210526315789473,2.7430877
747.3684210526316,10.263157894736842,2.770819
747.3684210526316,11.31578947368421,2.79712
747.3684210526316,12.368421052631579,2.8221697
747.3684210526316,13.421052631578947,2.8461156
747.3684210526316,14.473684210526315,2.8690801
747.3684210526316,15.526315789473683,2.8911669
747.3684210526316,16.57894736842105,2.9124637
747.3684210526316,17.63157894736842,2.9330457
747.3684210526316,18.684210526315788,2.952978
747.3684210526316,19.736842105263158,2.9723171
747.3684210526316,20.789473684210527,2.9911126
747.3684210526316,21.842105263157894,3.0094079
747.3684210526316,22.894736842105264,3.0272413
747.3684210526316,23.94736842105263,3.0446474
747.3684210526316,25.0,3.0616564
768.421052631579,5.0,2.670015
768.421052631579,6.052631578947368,2.706511
768.421052631579,7.105263157894736,2.7402734
768.421052631579,8.157894736842106,2.7717588
768.421052631579,9.210526315789473,2.801318
768.421052631579,10.263157894736842,2.8292266
768.421052631579,11.31578947368421,2.8557049
768.421052631579,12.368421052631579,2.8809319
768.421052631579,13.421052631578947,2.9050551
768.421052631579,14.473684210526315,2.9281969
768.421052631579,15.526315789473683,2.950461
768.421052631579,16.57894736842105,2.971935
768.421052631579,17.63157894736842,2.9926943
768.421052631579,18.684210526315788,3.0128039
768.421052631579,19.736842105263158,3.0323203
768.421052631579,20.789473684210527,3.0512931
768.421052631579,21.842105263157894,3.0697657
768.421052631579,22.894736842105264,3.0877764
768.421052631579,23.94736842105263,3.1053597
768.421052631579,25.0,3.122546
789.4736842105264,5.0,2.7118657
789.4736842105264,6.052631578947368,2.7485389
789.4736842105264,7.105263157894736,2.7824786
789.4736842105264,8.157894736842106,2.8141413
789.4736842105264,9.210526315789473,2.8438778
789.4736842105264,10.263157894736842,2.8719637
789.4736842105264,11.31578947368421,2.8986193
789.4736842105264,12.368421052631579,2.9240236
789.4736842105264,13.421052631578947,2.948324
789.4736842105264,14.473684210526315,2.9716431
789.4736842105264,15.526315789473683,2.9940845
789.4736842105264,16.57894736842105,3.0157358
789.4736842105264,17.63157894736842,3.0366724
789.4736842105264,18.684210526315788,3.0569593
789.4736842105264,19.736842105263158,3.076653
789.4736842105264,20.789473684210527,3.095803
789.4736842105264,21.842105263157894,3.1144529
789.4736842105264,22.894736842105264,3.1326409
789.4736842105264,23.94736842105263,3.1504015
789.4736842105264,25.0,3.1677651
810.5263157894738,5.0,2.7357208
810.5263157894738,6.052631578947368,2.7725712
810.5263157894738,7.105263157894736,2.8066882
810.5263157894738,8.157894736842106,2.8385282
810.5263157894738,9.210526315789473,2.868442
810.5263157894738,10.263157894736842,2.8967052
810.5263157894738,11.31578947368421,2.9235381
810.5263157894738,12.368421052631579,2.9491196
810.5263157894738,13.421052631578947,2.9735973
810.5263157894738,14.473684210526315,2.9970937
810.5263157894738,15.526315789473683,3.0197124
810.5263157894738,16.57894736842105,3.041541
810.5263157894738,17.63157894736842,3.0626549
810.5263157894738,18.684210526315788,3.0831191
810.5263157894738,19.736842105263158,3.10299
810.5263157894738,20.789473684210527,3.1223173
810.5263157894738,21.842105263157894,3.1411445
810.5263157894738,22.894736842105264,3.1595098
810.5263157894738,23.94736842105263,3.1774477
810.5263157894738,25.0,3.1949886
831.578947368421,5.0,2.740246
831.578947368421,6.052631578947368,2.7772737
831.578947368421,7.105263157894736,2.811568
831.578947368421,8.157894736842106,2.8435853
831.578947368421,9.210526315789473,2.8736763
831.578947368421,10.263157894736842,2.9021168
831.578947368421,11.31578947368421,2.929127
831.578947368421,12.368421052631579,2.9548858
831.578947368421,13.421052631578947,2.9795408
831.578947368421,14.473684210526315,3.0032145
831.578947368421,15.526315789473683,3.0260105
831.578947368421,16.57894736842105,3.0480163
831.578947368421,17.63157894736842,3.0693075
831.578947368421,18.684210526315788,3.089949
831.578947368421,19.736842105263158,3.1099972
831.578947368421,20.789473684210527,3.1295018
831.578947368421,21.842105263157894,3.1485063
831.578947368421,22.894736842105264,3.1670488
831.578947368421,23.94736842105263,3.185164
831.578947368421,25.0,3.2028822
852.6315789473684,5.0,2.7252259
852.6315789473684,6.052631578947368,2.7624309
852.6315789473684,7.105263157894736,2.7969025
852.6315789473684,8.157894736842106,2.829097
852.6315789473684,9.210526315789473,2.8593654
852.6315789473684,10.263157894736842,2.8879831
852.6315789473684,11.31578947368421,2.9151706
852.6315789473684,12.368421052631579,2.9411068
852.6315789473684,13.421052631578947,2.965939
852.6315789473684,14.473684210526315,2.98979
852.6315789473684,15.526315789473683,3.0127632
852.6315789473684,16.57894736842105,3.0349464
852.6315789473684,17.63157894736842,3.0564148
852.6315789473684,18.684210526315788,3.0772336
852.6315789473684,19.736842105263158,3.0974591
852.6315789473684,20.789473684210527,3.117141
852.6315789473684,21.842105263157894,3.1363227
852.6315789473684,22.894736842105264,3.1550426
852.6315789473684,23.94736842105263,3.1733351
852.6315789473684,25.0,3.1912305
873.6842105263158,5.0,2.6915846
873.6842105263158,6.052631578947368,2.7289669
873.6842105263158,7.105263157894736,2.7636157
873.6842105263158,8.157894736842106,2.7959876
873.6842105263158,9.210526315789473,2.8264332
873.6842105263158,10.263157894736842,2.8552283
873.6842105263158,11.31578947368421,2.882593
873.6842105263158,12.368421052631579,2.9087065
873.6842105263158,13.421052631578947,2.933716
873.6842105263158,14.473684210526315,2.9577442
873.6842105263158,15.526315789473683,2.9808948
873.6842105263158,16.57894736842105,3.0032552
873.6842105263158,17.63157894736842,3.024901
873.6842105263158,18.684210526315788,3.045897
873.6842105263158,19.736842105263158,3.0662998
873.6842105263158,20.789473684210527,3.086159
873.6842105263158,21.842105263157894,3.105518
873.6842105263158,22.894736842105264,3.1244152
873.6842105263158,23.94736842105263,3.1428849
873.6842105263158,25.0,3.1609576
894.7368421052631,5.0,2.6412969
894.7368421052631,6.052631578947368,2.6788565
894.7368421052631,7.105263157894736,2.7136826
894.7368421052631,8.157894736842106,2.7462318
894.7368421052631,9.210526315789473,2.7768547
894.7368421052631,10.263157894736842,2.805827
894.7368421052631,11.31578947368421,2.833369
894.7368421052631,12.368421052631579,2.8596598
894.7368421052631,13.421052631578947,2.8848466
894.7368421052631,14.473684210526315,2.9090521
894.7368421052631,15.526315789473683,2.9323799
894.7368421052631,16.57894736842105,2.9549177
894.7368421052631,17.63157894736842,2.9767407
894.7368421052631,18.684210526315788,2.997914
894.7368421052631,19.736842105263158,3.0184941
894.7368421052631,20.789473684210527,3.0385306
894.7368421052631,21.842105263157894,3.0580669
894.7368421052631,22.894736842105264,3.0771413
894.7368421052631,23.94736842105263,3.0957883
894.7368421052631,25.0,3.1140384
915.7894736842105,5.0,2.5772009
915.7894736842105,6.052631578947368,2.6149378
915.7894736842105,7.105263157894736,2.6499412
915.7894736842105,8.157894736842106,2.6826676
915.7894736842105,9.210526315789473,2.7134678
915.7894736842105,10.263157894736842,2.7426174
915.7894736842105,11.31578947368421,2.7703367
915.7894736842105,12.368421052631579,2.7968048
915.7894736842105,13.421052631578947,2.8221689
915.7894736842105,14.473684210526315,2.8465517
915.7894736842105,15.526315789473683,2.8700568
915.7894736842105,16.57894736842105,2.8927718
915.7894736842105,17.63157894736842,2.9147721
915.7894736842105,18.684210526315788,2.9361227
915.7894736842105,19.736842105263158,2.9568801
915.7894736842105,20.789473684210527,2.9770938
915.7894736842105,21.842105263157894,2.9968075
915.7894736842105,22.894736842105264,3.0160592
915.7894736842105,23.94736842105263,3.0348835
915.7894736842105,25.0,3.0533108
936.8421052631579,5.0,2.5027373
936.8421052631579,6.052631578947368,2.5406515
936.8421052631579,7.105263157894736,2.5758322
936.8421052631579,8.157894736842106,2.6087359
936.8421052631579,9.210526315789473,2.6397134
936.8421052631579,10.263157894736842,2.6690403
936.8421052631579,11.31578947368421,2.6969369
936.8421052631579,12.368421052631579,2.7235822
936.8421052631579,13.421052631578947,2.7491236
936.8421052631579,14.473684210526315,2.7736837
936.8421052631579,15.526315789473683,2.7973661
936.8421052631579,16.57894736842105,2.8202583
936.8421052631579,17.63157894736842,2.8424359
936.8421052631579,18.684210526315788,2.8639638
936.8421052631579,19.736842105263158,2.8848985
936.8421052631579,20.789473684210527,2.9052895
936.8421052631579,21.842105263157894,2.9251804
936.8421052631579,22.894736842105264,2.9446094
936.8421052631579,23.94736842105263,2.963611
936.8421052631579,25.0,2.9822156
957.8947368421053,5.0,2.4216487
957.8947368421053,6.052631578947368,2.4597402
957.8947368421053,7.105263157894736,2.4950982
957.8947368421053,8.157894736842106,2.5281791
957.8947368421053,9.210526315789473,2.5593339
957.8947368421053,10.263157894736842,2.5888381
957.8947368421053,11.31578947368421,2.616912
957.8947368421053,12.368421052631579,2.6437346
957.8947368421053,13.421052631578947,2.6694532
957.8947368421053,14.473684210526315,2.6941906
957.8947368421053,15.526315789473683,2.7180503
957.8947368421053,16.57894736842105,2.7411199
957.8947368421053,17.63157894736842,2.7634748
957.8947368421053,18.684210526315788,2.78518
957.8947368421053,19.736842105263158,2.8062919
957.8947368421053,20.789473684210527,2.8268602
957.8947368421053,21.842105263157894,2.8469284
957.8947368421053,22.894736842105264,2.8665347
957.8947368421053,23.94736842105263,2.8857136
957.8947368421053,25.0,2.9044954
978.9473684210527,5.0,2.3376751
978.9473684210527,6.052631578947368,2.3759439
978.9473684210527,7.105263157894736,2.4114791
978.9473684210527,8.157894736842106,2.4447374
978.9473684210527,9.210526315789473,2.4760695
978.9473684210527,10.263157894736842,2.5057509
978.9473684210527,11.31578947368421,2.5340021
978.9473684210527,12.368421052631579,2.561002
978.9473684210527,13.421052631578947,2.5868979
978.9473684210527,14.473684210526315,2.6118126
978.9473684210527,15.526315789473683,2.6358496
978.9473684210527,16.57894736842105,2.6590964
978.9473684210527,17.63157894736842,2.6816286
978.9473684210527,18.684210526315788,2.7035111
978.9473684210527,19.736842105263158,2.7248003
978.9473684210527,20.789473684210527,2.7455459
978.9473684210527,21.842105263157894,2.7657914
978.9473684210527,22.894736842105264,2.7855749
978.9473684210527,23.94736842105263,2.8049311
978.9473684210527,25.0,2.8238903
1000.0,5.0,2.2542798
1000.0,6.052631578947368,2.2927259
1000.0,7.105263157894736,2.3284384
1000.0,8.157894736842106,2.361874
1000.0,9.210526315789473,2.3933833
1000.0,10.263157894736842,2.4232421
1000.0,11.31578947368421,2.4516705
1000.0,12.368421052631579,2.4788477
1000.0,13.421052631578947,2.5049209
1000.0,14.473684210526315,2.5300129
1000.0,15.526315789473683,2.5542271
1000.0,16.57894736842105,2.5776513
1000.0,17.63157894736842,2.6003607
1000.0,18.684210526315788,2.6224205
1000.0,19.736842105263158,2.643887
1000.0,20.789473684210527,2.6648099
1000.0,21.842105263157894,2.6852326
1000.0,22.894736842105264,2.7051935
1000.0,23.94736842105263,2.7247269
1000.0,25.0,2.7438634
